snapshot_ts,player_key,stat_id,stat_value
2025-12-14T08:07:18.773615+00:00,466.p.5484,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5484,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5484,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5484,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5484,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5487,0,16
2025-12-14T08:07:18.773615+00:00,466.p.5487,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5487,2,240
2025-12-14T08:07:18.773615+00:00,466.p.5487,3,65
2025-12-14T08:07:18.773615+00:00,466.p.5487,4,23
2025-12-14T08:07:18.773615+00:00,466.p.5487,5,.354
2025-12-14T08:07:18.773615+00:00,466.p.5487,6,3
2025-12-14T08:07:18.773615+00:00,466.p.5487,7,1
2025-12-14T08:07:18.773615+00:00,466.p.5487,8,.333
2025-12-14T08:07:18.773615+00:00,466.p.5487,9,33
2025-12-14T08:07:18.773615+00:00,466.p.5487,10,10
2025-12-14T08:07:18.773615+00:00,466.p.5487,11,.303
2025-12-14T08:07:18.773615+00:00,466.p.5487,12,57
2025-12-14T08:07:18.773615+00:00,466.p.5487,13,13
2025-12-14T08:07:18.773615+00:00,466.p.5487,14,32
2025-12-14T08:07:18.773615+00:00,466.p.5487,15,45
2025-12-14T08:07:18.773615+00:00,466.p.5487,16,20
2025-12-14T08:07:18.773615+00:00,466.p.5487,17,9
2025-12-14T08:07:18.773615+00:00,466.p.5487,18,4
2025-12-14T08:07:18.773615+00:00,466.p.5487,19,9
2025-12-14T08:07:18.773615+00:00,466.p.5487,20,2.222
2025-12-14T08:07:18.773615+00:00,466.p.5487,21,38
2025-12-14T08:07:18.773615+00:00,466.p.5487,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5487,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5487,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5487,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5487,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5487,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5490,0,12
2025-12-14T08:07:18.773615+00:00,466.p.5490,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5490,2,155
2025-12-14T08:07:18.773615+00:00,466.p.5490,3,33
2025-12-14T08:07:18.773615+00:00,466.p.5490,4,14
2025-12-14T08:07:18.773615+00:00,466.p.5490,5,.424
2025-12-14T08:07:18.773615+00:00,466.p.5490,6,6
2025-12-14T08:07:18.773615+00:00,466.p.5490,7,3
2025-12-14T08:07:18.773615+00:00,466.p.5490,8,.500
2025-12-14T08:07:18.773615+00:00,466.p.5490,9,7
2025-12-14T08:07:18.773615+00:00,466.p.5490,10,1
2025-12-14T08:07:18.773615+00:00,466.p.5490,11,.143
2025-12-14T08:07:18.773615+00:00,466.p.5490,12,32
2025-12-14T08:07:18.773615+00:00,466.p.5490,13,20
2025-12-14T08:07:18.773615+00:00,466.p.5490,14,27
2025-12-14T08:07:18.773615+00:00,466.p.5490,15,47
2025-12-14T08:07:18.773615+00:00,466.p.5490,16,17
2025-12-14T08:07:18.773615+00:00,466.p.5490,17,4
2025-12-14T08:07:18.773615+00:00,466.p.5490,18,5
2025-12-14T08:07:18.773615+00:00,466.p.5490,19,6
2025-12-14T08:07:18.773615+00:00,466.p.5490,20,2.833
2025-12-14T08:07:18.773615+00:00,466.p.5490,21,25
2025-12-14T08:07:18.773615+00:00,466.p.5490,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5490,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5490,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5490,25,1
2025-12-14T08:07:18.773615+00:00,466.p.5490,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5490,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5497,0,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,2,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,3,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,4,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,5,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,6,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,7,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,8,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,9,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,10,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,11,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,12,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,13,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,14,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,15,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,16,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,17,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,18,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,19,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,20,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,21,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,22,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,23,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,24,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,25,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,27,-
2025-12-14T08:07:18.773615+00:00,466.p.5497,28,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,0,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,2,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,3,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,4,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,5,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,6,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,7,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,8,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,9,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,10,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,11,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,12,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,13,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,14,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,15,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,16,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,17,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,18,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,19,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,20,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,21,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,22,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,23,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,24,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,25,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,27,-
2025-12-14T08:07:18.773615+00:00,466.p.5500,28,-
2025-12-14T08:07:18.773615+00:00,466.p.5501,0,12
2025-12-14T08:07:18.773615+00:00,466.p.5501,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5501,2,116
2025-12-14T08:07:18.773615+00:00,466.p.5501,3,37
2025-12-14T08:07:18.773615+00:00,466.p.5501,4,18
2025-12-14T08:07:18.773615+00:00,466.p.5501,5,.486
2025-12-14T08:07:18.773615+00:00,466.p.5501,6,9
2025-12-14T08:07:18.773615+00:00,466.p.5501,7,6
2025-12-14T08:07:18.773615+00:00,466.p.5501,8,.667
2025-12-14T08:07:18.773615+00:00,466.p.5501,9,24
2025-12-14T08:07:18.773615+00:00,466.p.5501,10,9
2025-12-14T08:07:18.773615+00:00,466.p.5501,11,.375
2025-12-14T08:07:18.773615+00:00,466.p.5501,12,51
2025-12-14T08:07:18.773615+00:00,466.p.5501,13,4
2025-12-14T08:07:18.773615+00:00,466.p.5501,14,19
2025-12-14T08:07:18.773615+00:00,466.p.5501,15,23
2025-12-14T08:07:18.773615+00:00,466.p.5501,16,7
2025-12-14T08:07:18.773615+00:00,466.p.5501,17,5
2025-12-14T08:07:18.773615+00:00,466.p.5501,18,1
2025-12-14T08:07:18.773615+00:00,466.p.5501,19,3
2025-12-14T08:07:18.773615+00:00,466.p.5501,20,2.333
2025-12-14T08:07:18.773615+00:00,466.p.5501,21,5
2025-12-14T08:07:18.773615+00:00,466.p.5501,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5501,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5501,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5501,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5501,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5501,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5506,0,20
2025-12-14T08:07:18.773615+00:00,466.p.5506,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5506,2,614
2025-12-14T08:07:18.773615+00:00,466.p.5506,3,326
2025-12-14T08:07:18.773615+00:00,466.p.5506,4,163
2025-12-14T08:07:18.773615+00:00,466.p.5506,5,.500
2025-12-14T08:07:18.773615+00:00,466.p.5506,6,122
2025-12-14T08:07:18.773615+00:00,466.p.5506,7,105
2025-12-14T08:07:18.773615+00:00,466.p.5506,8,.861
2025-12-14T08:07:18.773615+00:00,466.p.5506,9,140
2025-12-14T08:07:18.773615+00:00,466.p.5506,10,61
2025-12-14T08:07:18.773615+00:00,466.p.5506,11,.436
2025-12-14T08:07:18.773615+00:00,466.p.5506,12,492
2025-12-14T08:07:18.773615+00:00,466.p.5506,13,7
2025-12-14T08:07:18.773615+00:00,466.p.5506,14,68
2025-12-14T08:07:18.773615+00:00,466.p.5506,15,75
2025-12-14T08:07:18.773615+00:00,466.p.5506,16,48
2025-12-14T08:07:18.773615+00:00,466.p.5506,17,24
2025-12-14T08:07:18.773615+00:00,466.p.5506,18,6
2025-12-14T08:07:18.773615+00:00,466.p.5506,19,37
2025-12-14T08:07:18.773615+00:00,466.p.5506,20,1.297
2025-12-14T08:07:18.773615+00:00,466.p.5506,21,51
2025-12-14T08:07:18.773615+00:00,466.p.5506,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5506,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5506,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5506,25,1
2025-12-14T08:07:18.773615+00:00,466.p.5506,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5506,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5582,0,15
2025-12-14T08:07:18.773615+00:00,466.p.5582,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5582,2,250
2025-12-14T08:07:18.773615+00:00,466.p.5582,3,131
2025-12-14T08:07:18.773615+00:00,466.p.5582,4,68
2025-12-14T08:07:18.773615+00:00,466.p.5582,5,.519
2025-12-14T08:07:18.773615+00:00,466.p.5582,6,1
2025-12-14T08:07:18.773615+00:00,466.p.5582,7,1
2025-12-14T08:07:18.773615+00:00,466.p.5582,8,1.000
2025-12-14T08:07:18.773615+00:00,466.p.5582,9,17
2025-12-14T08:07:18.773615+00:00,466.p.5582,10,6
2025-12-14T08:07:18.773615+00:00,466.p.5582,11,.353
2025-12-14T08:07:18.773615+00:00,466.p.5582,12,143
2025-12-14T08:07:18.773615+00:00,466.p.5582,13,3
2025-12-14T08:07:18.773615+00:00,466.p.5582,14,33
2025-12-14T08:07:18.773615+00:00,466.p.5582,15,36
2025-12-14T08:07:18.773615+00:00,466.p.5582,16,65
2025-12-14T08:07:18.773615+00:00,466.p.5582,17,18
2025-12-14T08:07:18.773615+00:00,466.p.5582,18,3
2025-12-14T08:07:18.773615+00:00,466.p.5582,19,11
2025-12-14T08:07:18.773615+00:00,466.p.5582,20,5.909
2025-12-14T08:07:18.773615+00:00,466.p.5582,21,19
2025-12-14T08:07:18.773615+00:00,466.p.5582,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5582,23,1
2025-12-14T08:07:18.773615+00:00,466.p.5582,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5582,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5582,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5582,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5600,0,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,2,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,3,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,4,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,5,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,6,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,7,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,8,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,9,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,10,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,11,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,12,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,13,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,14,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,15,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,16,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,17,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,18,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,19,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,20,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,21,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,22,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,23,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,24,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,25,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,27,-
2025-12-14T08:07:18.773615+00:00,466.p.5600,28,-
2025-12-14T08:07:18.773615+00:00,466.p.5601,0,26
2025-12-14T08:07:18.773615+00:00,466.p.5601,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5601,2,886
2025-12-14T08:07:18.773615+00:00,466.p.5601,3,443
2025-12-14T08:07:18.773615+00:00,466.p.5601,4,209
2025-12-14T08:07:18.773615+00:00,466.p.5601,5,.472
2025-12-14T08:07:18.773615+00:00,466.p.5601,6,128
2025-12-14T08:07:18.773615+00:00,466.p.5601,7,103
2025-12-14T08:07:18.773615+00:00,466.p.5601,8,.805
2025-12-14T08:07:18.773615+00:00,466.p.5601,9,118
2025-12-14T08:07:18.773615+00:00,466.p.5601,10,39
2025-12-14T08:07:18.773615+00:00,466.p.5601,11,.331
2025-12-14T08:07:18.773615+00:00,466.p.5601,12,560
2025-12-14T08:07:18.773615+00:00,466.p.5601,13,19
2025-12-14T08:07:18.773615+00:00,466.p.5601,14,133
2025-12-14T08:07:18.773615+00:00,466.p.5601,15,152
2025-12-14T08:07:18.773615+00:00,466.p.5601,16,99
2025-12-14T08:07:18.773615+00:00,466.p.5601,17,23
2025-12-14T08:07:18.773615+00:00,466.p.5601,18,14
2025-12-14T08:07:18.773615+00:00,466.p.5601,19,81
2025-12-14T08:07:18.773615+00:00,466.p.5601,20,1.222
2025-12-14T08:07:18.773615+00:00,466.p.5601,21,53
2025-12-14T08:07:18.773615+00:00,466.p.5601,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5601,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5601,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5601,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5601,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5601,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5602,0,24
2025-12-14T08:07:18.773615+00:00,466.p.5602,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5602,2,803
2025-12-14T08:07:18.773615+00:00,466.p.5602,3,513
2025-12-14T08:07:18.773615+00:00,466.p.5602,4,256
2025-12-14T08:07:18.773615+00:00,466.p.5602,5,.499
2025-12-14T08:07:18.773615+00:00,466.p.5602,6,172
2025-12-14T08:07:18.773615+00:00,466.p.5602,7,136
2025-12-14T08:07:18.773615+00:00,466.p.5602,8,.791
2025-12-14T08:07:18.773615+00:00,466.p.5602,9,139
2025-12-14T08:07:18.773615+00:00,466.p.5602,10,51
2025-12-14T08:07:18.773615+00:00,466.p.5602,11,.367
2025-12-14T08:07:18.773615+00:00,466.p.5602,12,699
2025-12-14T08:07:18.773615+00:00,466.p.5602,13,28
2025-12-14T08:07:18.773615+00:00,466.p.5602,14,118
2025-12-14T08:07:18.773615+00:00,466.p.5602,15,146
2025-12-14T08:07:18.773615+00:00,466.p.5602,16,116
2025-12-14T08:07:18.773615+00:00,466.p.5602,17,26
2025-12-14T08:07:18.773615+00:00,466.p.5602,18,9
2025-12-14T08:07:18.773615+00:00,466.p.5602,19,86
2025-12-14T08:07:18.773615+00:00,466.p.5602,20,1.349
2025-12-14T08:07:18.773615+00:00,466.p.5602,21,75
2025-12-14T08:07:18.773615+00:00,466.p.5602,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5602,23,3
2025-12-14T08:07:18.773615+00:00,466.p.5602,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5602,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5602,27,3
2025-12-14T08:07:18.773615+00:00,466.p.5602,28,1
2025-12-14T08:07:18.773615+00:00,466.p.5636,0,25
2025-12-14T08:07:18.773615+00:00,466.p.5636,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5636,2,658
2025-12-14T08:07:18.773615+00:00,466.p.5636,3,156
2025-12-14T08:07:18.773615+00:00,466.p.5636,4,75
2025-12-14T08:07:18.773615+00:00,466.p.5636,5,.481
2025-12-14T08:07:18.773615+00:00,466.p.5636,6,27
2025-12-14T08:07:18.773615+00:00,466.p.5636,7,20
2025-12-14T08:07:18.773615+00:00,466.p.5636,8,.741
2025-12-14T08:07:18.773615+00:00,466.p.5636,9,65
2025-12-14T08:07:18.773615+00:00,466.p.5636,10,23
2025-12-14T08:07:18.773615+00:00,466.p.5636,11,.354
2025-12-14T08:07:18.773615+00:00,466.p.5636,12,193
2025-12-14T08:07:18.773615+00:00,466.p.5636,13,21
2025-12-14T08:07:18.773615+00:00,466.p.5636,14,47
2025-12-14T08:07:18.773615+00:00,466.p.5636,15,68
2025-12-14T08:07:18.773615+00:00,466.p.5636,16,71
2025-12-14T08:07:18.773615+00:00,466.p.5636,17,42
2025-12-14T08:07:18.773615+00:00,466.p.5636,18,4
2025-12-14T08:07:18.773615+00:00,466.p.5636,19,32
2025-12-14T08:07:18.773615+00:00,466.p.5636,20,2.219
2025-12-14T08:07:18.773615+00:00,466.p.5636,21,57
2025-12-14T08:07:18.773615+00:00,466.p.5636,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5636,23,2
2025-12-14T08:07:18.773615+00:00,466.p.5636,24,1
2025-12-14T08:07:18.773615+00:00,466.p.5636,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5636,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5636,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5637,0,26
2025-12-14T08:07:18.773615+00:00,466.p.5637,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5637,2,490
2025-12-14T08:07:18.773615+00:00,466.p.5637,3,187
2025-12-14T08:07:18.773615+00:00,466.p.5637,4,76
2025-12-14T08:07:18.773615+00:00,466.p.5637,5,.406
2025-12-14T08:07:18.773615+00:00,466.p.5637,6,18
2025-12-14T08:07:18.773615+00:00,466.p.5637,7,17
2025-12-14T08:07:18.773615+00:00,466.p.5637,8,.944
2025-12-14T08:07:18.773615+00:00,466.p.5637,9,122
2025-12-14T08:07:18.773615+00:00,466.p.5637,10,38
2025-12-14T08:07:18.773615+00:00,466.p.5637,11,.311
2025-12-14T08:07:18.773615+00:00,466.p.5637,12,207
2025-12-14T08:07:18.773615+00:00,466.p.5637,13,18
2025-12-14T08:07:18.773615+00:00,466.p.5637,14,50
2025-12-14T08:07:18.773615+00:00,466.p.5637,15,68
2025-12-14T08:07:18.773615+00:00,466.p.5637,16,43
2025-12-14T08:07:18.773615+00:00,466.p.5637,17,23
2025-12-14T08:07:18.773615+00:00,466.p.5637,18,2
2025-12-14T08:07:18.773615+00:00,466.p.5637,19,28
2025-12-14T08:07:18.773615+00:00,466.p.5637,20,1.536
2025-12-14T08:07:18.773615+00:00,466.p.5637,21,37
2025-12-14T08:07:18.773615+00:00,466.p.5637,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5637,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5637,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5637,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5637,27,0
2025-12-14T08:07:18.773615+00:00,466.p.5637,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5638,0,23
2025-12-14T08:07:18.773615+00:00,466.p.5638,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5638,2,797
2025-12-14T08:07:18.773615+00:00,466.p.5638,3,408
2025-12-14T08:07:18.773615+00:00,466.p.5638,4,204
2025-12-14T08:07:18.773615+00:00,466.p.5638,5,.500
2025-12-14T08:07:18.773615+00:00,466.p.5638,6,91
2025-12-14T08:07:18.773615+00:00,466.p.5638,7,81
2025-12-14T08:07:18.773615+00:00,466.p.5638,8,.890
2025-12-14T08:07:18.773615+00:00,466.p.5638,9,165
2025-12-14T08:07:18.773615+00:00,466.p.5638,10,73
2025-12-14T08:07:18.773615+00:00,466.p.5638,11,.442
2025-12-14T08:07:18.773615+00:00,466.p.5638,12,562
2025-12-14T08:07:18.773615+00:00,466.p.5638,13,10
2025-12-14T08:07:18.773615+00:00,466.p.5638,14,92
2025-12-14T08:07:18.773615+00:00,466.p.5638,15,102
2025-12-14T08:07:18.773615+00:00,466.p.5638,16,158
2025-12-14T08:07:18.773615+00:00,466.p.5638,17,26
2025-12-14T08:07:18.773615+00:00,466.p.5638,18,7
2025-12-14T08:07:18.773615+00:00,466.p.5638,19,53
2025-12-14T08:07:18.773615+00:00,466.p.5638,20,2.981
2025-12-14T08:07:18.773615+00:00,466.p.5638,21,36
2025-12-14T08:07:18.773615+00:00,466.p.5638,22,0
2025-12-14T08:07:18.773615+00:00,466.p.5638,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5638,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5638,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5638,27,5
2025-12-14T08:07:18.773615+00:00,466.p.5638,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5640,0,19
2025-12-14T08:07:18.773615+00:00,466.p.5640,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5640,2,495
2025-12-14T08:07:18.773615+00:00,466.p.5640,3,120
2025-12-14T08:07:18.773615+00:00,466.p.5640,4,83
2025-12-14T08:07:18.773615+00:00,466.p.5640,5,.692
2025-12-14T08:07:18.773615+00:00,466.p.5640,6,47
2025-12-14T08:07:18.773615+00:00,466.p.5640,7,28
2025-12-14T08:07:18.773615+00:00,466.p.5640,8,.596
2025-12-14T08:07:18.773615+00:00,466.p.5640,9,0
2025-12-14T08:07:18.773615+00:00,466.p.5640,10,0
2025-12-14T08:07:18.773615+00:00,466.p.5640,11,-
2025-12-14T08:07:18.773615+00:00,466.p.5640,12,194
2025-12-14T08:07:18.773615+00:00,466.p.5640,13,55
2025-12-14T08:07:18.773615+00:00,466.p.5640,14,97
2025-12-14T08:07:18.773615+00:00,466.p.5640,15,152
2025-12-14T08:07:18.773615+00:00,466.p.5640,16,43
2025-12-14T08:07:18.773615+00:00,466.p.5640,17,16
2025-12-14T08:07:18.773615+00:00,466.p.5640,18,10
2025-12-14T08:07:18.773615+00:00,466.p.5640,19,28
2025-12-14T08:07:18.773615+00:00,466.p.5640,20,1.536
2025-12-14T08:07:18.773615+00:00,466.p.5640,21,64
2025-12-14T08:07:18.773615+00:00,466.p.5640,22,1
2025-12-14T08:07:18.773615+00:00,466.p.5640,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5640,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5640,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5640,27,2
2025-12-14T08:07:18.773615+00:00,466.p.5640,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5642,0,11
2025-12-14T08:07:18.773615+00:00,466.p.5642,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5642,2,365
2025-12-14T08:07:18.773615+00:00,466.p.5642,3,145
2025-12-14T08:07:18.773615+00:00,466.p.5642,4,74
2025-12-14T08:07:18.773615+00:00,466.p.5642,5,.510
2025-12-14T08:07:18.773615+00:00,466.p.5642,6,51
2025-12-14T08:07:18.773615+00:00,466.p.5642,7,37
2025-12-14T08:07:18.773615+00:00,466.p.5642,8,.725
2025-12-14T08:07:18.773615+00:00,466.p.5642,9,20
2025-12-14T08:07:18.773615+00:00,466.p.5642,10,4
2025-12-14T08:07:18.773615+00:00,466.p.5642,11,.200
2025-12-14T08:07:18.773615+00:00,466.p.5642,12,189
2025-12-14T08:07:18.773615+00:00,466.p.5642,13,37
2025-12-14T08:07:18.773615+00:00,466.p.5642,14,98
2025-12-14T08:07:18.773615+00:00,466.p.5642,15,135
2025-12-14T08:07:18.773615+00:00,466.p.5642,16,41
2025-12-14T08:07:18.773615+00:00,466.p.5642,17,13
2025-12-14T08:07:18.773615+00:00,466.p.5642,18,2
2025-12-14T08:07:18.773615+00:00,466.p.5642,19,28
2025-12-14T08:07:18.773615+00:00,466.p.5642,20,1.464
2025-12-14T08:07:18.773615+00:00,466.p.5642,21,44
2025-12-14T08:07:18.773615+00:00,466.p.5642,22,1
2025-12-14T08:07:18.773615+00:00,466.p.5642,23,0
2025-12-14T08:07:18.773615+00:00,466.p.5642,24,0
2025-12-14T08:07:18.773615+00:00,466.p.5642,25,0
2025-12-14T08:07:18.773615+00:00,466.p.5642,27,9
2025-12-14T08:07:18.773615+00:00,466.p.5642,28,0
2025-12-14T08:07:18.773615+00:00,466.p.5643,0,8
2025-12-14T08:07:18.773615+00:00,466.p.5643,1,-
2025-12-14T08:07:18.773615+00:00,466.p.5643,2,169
2025-12-14T08:07:18.773615+00:00,466.p.5643,3,38
2025-12-14T08:07:18.773615+00:00,466.p.5643,4,17
2025-12-14T08:07:18.773615+00:00,466.p.5643,5,.447
2025-12-14T08:07:18.773615+00:00,466.p.5643,6,3
2025-12-14T08:07:18.773615+00:00,466.p.5643,7,3
2025-12-14T08:07:18.773615+00:00,466.p.5643,8,1.000
2025-12-14T08:07:18.773615+00:00,466.p.5643,9,28
2025-12-14T08:07:18.773615+00:00,466.p.5643,10,12
2025-12-14T08:07:18.773615+00:00,466.p.5643,11,.429
2025-12-14T08:07:18.773615+00:00,466.p.5643,12,49
2025-12-14T08:07:18.773615+00:00,466.p.5643,13,0
2025-12-14T08:07:18.773615+00:00,466.p.5643,14,13
2025-12-14T08:07:18.773615+00:00,466.p.5643,15,13
2025-12-14T08:07:18.773615+00:00,466.p.5643,16,8
2025-12-14T08:07:18.773615+00:00,466.p.5643,17,6
2025-12-14T08:07:18.773615+00:00,466.p.5643,18,2
2025-12-14T08:07:18.773615+00:00,466.p.5643,19,5
2025-12-14T08:07:18.773615+00:00,466.p.5643,20,1.600
2025-12-14T08:07:18.773615+00:00,466.p.5643,21,20
2025-12-14T08:07:18.773615+00:00,466.p.5643,22,0
